20080101004900000;-0.111;0.053;0.042;-0.115;-0.094;0.074;0.027;-0.041;0.037;0.025;0.007;0.0;0.042;0.029;0.015;0.061
20080101004900010;0.186;0.201;0.015;-0.014;-0.151;0.009;-0.062;-0.116;-0.065;0.047;0.25;0.111;0.128;0.239;0.029;0.047
20080101004900110;-0.366;-0.097;0.059;0.105;0.008;0.139;-0.054;-0.156;-0.101;0.03;0.046;0.052;0.075;0.042;-0.003;0.069
20080101004900220;0.162;0.274;0.023;-0.132;-0.119;0.061;0.057;-0.021;0.052;0.025;0.269;0.192;0.053;0.131;-0.012;0.048
20080101004900310;-0.118;0.015;0.063;-0.216;-0.156;-0.029;-0.025;-0.14;-0.081;0.052;0.101;-0.023;0.14;0.046;0.038;0.07
20080101004900420;0.082;0.206;0.023;0.136;0.133;0.224;0.096;0.019;0.157;0.028;0.222;0.084;0.084;0.224;0.053;0.081
20080101004900510;-0.008;0.259;0.056;-0.104;-0.11;0.018;-0.011;-0.125;-0.033;0.049;0.051;0.03;0.154;0.138;-0.004;0.046
20080101004900610;0.133;0.143;0.016;-0.193;0.026;0.152;0.041;-0.026;0.16;0.029;0.213;0.147;0.108;0.22;0.028;0.07
20080101004900710;0.002;0.216;0.048;0.028;-0.117;0.056;0.032;-0.007;0.085;0.045;0.095;0.034;0.13;0.068;0.03;0.047
20080101004900810;0.049;0.064;0.029;-0.113;-0.026;0.106;0.102;0.131;0.119;0.02;0.119;0.039;0.047;0.027;0.0;0.038
20080101004900920;-0.127;-0.001;0.053;0.024;-0.175;-0.006;0.077;0.052;0.106;0.044;0.201;0.161;0.107;0.132;-0.033;0.064
20080101004901020;0.119;0.186;0.022;-0.109;-0.139;0.12;0.136;0.129;0.15;0.028;0.259;0.156;0.043;0.043;0.02;0.046
20080101004901110;-0.215;0.027;0.056;0.103;0.138;-0.008;0.087;0.124;0.1;0.042;0.089;0.043;0.102;0.116;-0.02;0.066
20080101004901210;0.264;0.227;0.014;-0.199;-0.166;0.207;0.14;-0.048;0.249;0.025;0.186;0.09;0.035;0.039;0.042;0.044
20080101004901310;0.002;0.115;0.046;-0.259;0.178;0.072;0.078;0.133;0.266;0.044;0.089;-0.019;0.101;0.096;-0.045;0.064
20080101004901410;0.198;0.109;0.026;0.037;-0.085;0.224;0.147;-0.049;0.103;0.053;0.3;0.179;0.011;-0.047;0.027;0.051
20080101004901510;-0.07;0.243;0.053;-0.103;0.121;0.077;0.076;0.138;0.187;0.033;0.076;0.07;0.085;0.126;-0.037;0.062
20080101004901610;0.162;0.097;0.026;0.038;-0.067;0.143;0.145;0.075;0.053;0.025;0.271;0.064;0.012;-0.087;0.021;0.034
20080101004901720;-0.067;0.131;0.045;-0.109;0.053;0.093;0.074;0.139;0.207;0.054;0.088;0.175;0.086;0.017;-0.046;0.059
20080101004901820;0.019;0.013;0.022;0.006;-0.088;0.17;0.032;0.024;0.099;0.034;0.317;0.209;-0.038;0.163;0.008;0.075
20080101004901920;-0.118;0.008;0.049;-0.104;0.003;0.06;0.113;0.004;0.096;0.052;0.11;0.01;0.087;0.03;-0.038;0.047
20080101004902020;0.02;0.199;0.017;-0.007;0.012;0.111;0.164;0.14;0.255;0.032;0.021;0.064;0.159;0.186;0.029;0.062
20080101004902120;-0.047;0.103;0.045;-0.103;-0.148;-0.026;0.104;0.016;0.123;0.056;0.235;0.011;0.054;0.047;-0.026;0.041
20080101004902220;0.157;0.273;0.027;0.08;-0.038;0.066;0.136;0.071;0.047;0.029;0.149;0.14;0.127;0.054;0.037;0.061
20080101004902320;-0.032;0.122;0.055;-0.135;0.076;0.134;0.073;-0.008;0.154;0.053;0.252;0.07;0.039;0.161;0.0;0.048
20080101004902420;0.193;0.069;0.024;0.031;-0.175;-0.017;0.042;0.071;0.15;0.033;0.111;0.018;0.092;0.06;0.033;0.04
20080101004902520;-0.102;0.217;0.039;-0.164;0.031;0.086;0.077;0.105;0.055;0.022;0.091;0.074;0.14;0.154;0.032;0.07
20080101004902620;0.098;0.233;0.044;0.049;-0.177;0.147;-0.038;-0.158;-0.055;0.048;0.192;0.038;0.108;0.189;-0.035;0.041
20080101004902720;-0.134;0.04;0.013;-0.145;0.029;0.009;0.053;0.044;0.089;0.03;0.067;0.182;0.139;0.102;0.042;0.067
20080101004902830;-0.026;0.047;0.055;-0.006;0.062;0.144;-0.075;-0.122;-0.053;0.024;0.301;0.083;0.07;0.203;-0.023;0.05
20080101004902920;0.118;0.191;0.032;-0.038;-0.112;0.022;0.052;-0.061;-0.082;0.047;0.058;0.013;0.028;-0.025;0.032;0.064
20080101004903020;-0.107;0.022;0.02;-0.092;-0.022;0.0;-0.037;-0.106;0.049;0.028;0.21;0.15;0.184;0.181;-0.008;0.045
20080101004903120;0.129;0.25;0.065;0.029;-0.121;0.146;0.06;-0.13;-0.026;0.05;0.118;0.184;0.053;0.213;0.055;0.066
20080101004903220;0.016;0.134;0.028;0.007;0.026;-0.061;-0.05;-0.037;-0.066;0.028;0.062;-0.075;0.132;0.07;0.014;0.047
20080101004903320;0.147;0.19;0.014;-0.177;-0.118;0.106;0.082;-0.134;0.182;0.042;0.186;0.157;0.164;0.203;-0.006;0.067
20080101004903430;0.047;0.26;0.032;-0.039;-0.015;0.019;0.005;-0.03;-0.032;0.028;0.103;0.069;0.059;0.086;0.073;0.044
20080101004903530;0.09;0.108;0.019;-0.093;-0.165;0.094;-0.002;-0.062;0.089;0.045;0.242;0.146;0.113;0.07;0.01;0.063
20080101004903630;-0.027;0.163;0.047;0.072;-0.084;-0.013;0.087;0.063;0.037;0.025;0.253;0.134;0.148;0.241;-0.021;0.041
20080101004903730;0.063;0.2;0.051;-0.076;-0.242;0.071;0.041;0.099;0.149;0.044;0.003;0.011;0.052;0.028;0.016;0.067
20080101004903830;-0.049;0.084;0.027;0.033;-0.059;0.04;0.088;0.058;0.07;0.02;0.144;-0.001;0.089;0.022;0.026;0.042
20080101004903930;0.02;0.062;0.016;-0.099;0.056;0.076;0.052;-0.017;0.186;0.048;0.219;0.122;0.099;0.126;-0.02;0.069
20080101004904030;-0.134;0.17;0.04;-0.024;-0.009;0.185;0.135;-0.032;0.141;0.032;0.087;0.049;0.025;-0.003;0.022;0.043
20080101004904130;0.075;0.219;0.018;-0.103;0.11;0.09;0.089;0.067;0.116;0.03;0.243;0.107;0.086;0.129;0.02;0.074
20080101004904230;-0.019;0.112;0.049;-0.094;-0.02;0.184;0.157;0.135;0.2;0.046;0.141;0.139;0.098;-0.023;-0.045;0.046
20080101004904330;0.118;0.256;0.027;0.039;0.059;0.032;0.106;0.063;0.062;0.024;0.13;0.044;0.024;0.096;-0.01;0.064
20080101004904430;-0.101;-0.04;0.055;-0.037;0.084;0.226;0.168;0.15;0.216;0.048;0.249;0.2;0.062;0.112;-0.044;0.046
20080101004904530;-0.215;0.31;-0.012;-0.107;-0.004;0.015;0.069;0.049;0.057;0.025;0.084;0.041;-0.011;0.002;0.016;0.067
20080101004904630;0.175;-0.105;0.059;0.014;0.099;0.323;0.178;0.216;0.167;0.046;0.179;-0.008;0.069;-0.057;-0.034;0.052
20080101004904730;-0.121;0.272;0.006;-0.078;-0.083;-0.005;0.03;0.062;0.032;0.032;0.11;0.125;0.118;0.156;-0.054;0.073
20080101004904830;0.085;0.006;0.056;0.024;-0.114;0.262;0.159;0.188;0.261;0.045;0.249;0.012;0.049;0.043;0.032;0.056
20080101004904930;-0.089;0.291;0.033;0.119;0.005;-0.004;0.02;-0.007;-0.006;0.032;0.139;0.239;0.138;0.167;-0.023;0.068
20080101004905040;0.154;-0.045;0.002;-0.084;-0.164;0.103;0.145;0.123;0.344;0.045;0.231;-0.002;0.019;0.012;0.039;0.052
20080101004905140;-0.223;0.327;0.006;-0.116;0.094;-0.053;0.027;-0.084;0.083;0.023;0.152;0.237;0.128;-0.055;-0.008;0.068
20080101004905240;0.255;0.102;0.066;0.068;0.074;0.246;0.095;0.057;0.273;0.043;0.212;0.008;0.078;0.16;0.044;0.049
20080101004905340;-0.042;0.121;0.017;-0.108;-0.231;-0.121;-0.068;-0.215;-0.031;0.021;0.111;-0.107;0.038;0.025;-0.012;0.064
20080101004905440;-0.064;0.23;0.046;0.004;-0.026;0.051;0.114;0.085;0.275;0.048;0.055;0.226;0.139;0.16;0.035;0.041
20080101004905540;0.059;0.124;0.023;-0.074;-0.149;-0.014;0.036;-0.077;-0.094;0.032;0.287;-0.148;0.033;0.061;-0.031;0.066
20080101004905650;-0.038;0.017;0.049;0.016;-0.007;0.141;-0.034;-0.001;-0.023;0.025;0.037;0.192;0.154;-0.022;0.044;0.051
20080101004905740;0.035;0.128;0.017;-0.07;-0.154;-0.016;-0.062;0.015;-0.042;0.055;0.242;0.225;0.084;0.177;-0.009;0.067
20080101004905840;0.12;0.085;0.051;-0.012;-0.033;0.122;0.023;-0.074;0.063;0.019;0.084;0.019;0.152;0.052;0.061;0.047
20080101004905950;-0.09;0.239;0.014;-0.067;-0.09;-0.007;-0.05;-0.013;-0.005;0.045;0.184;-0.035;0.069;0.253;0.016;0.067
20080101004906040;0.151;0.12;0.052;-0.087;0.042;0.158;0.075;-0.117;0.118;0.024;0.081;0.076;0.154;0.102;-0.017;0.038
20080101004906150;0.0;0.208;0.027;0.015;0.056;0.016;-0.042;-0.189;0.038;0.043;0.115;0.048;0.077;0.156;0.047;0.066
20080101004906240;0.074;0.078;0.062;-0.137;-0.101;0.171;0.083;-0.07;0.005;0.05;0.217;0.137;0.119;0.166;-0.004;0.037
20080101004906350;-0.106;0.233;0.026;0.032;-0.009;-0.025;0.034;0.028;0.096;0.033;0.131;0.024;0.048;0.093;0.044;0.066
20080101004906440;0.124;0.019;0.046;-0.057;-0.093;-0.016;0.074;-0.013;-0.007;0.051;0.099;0.139;0.101;0.077;-0.006;0.071
20080101004906540;-0.111;0.145;0.023;0.009;-0.121;0.126;0.034;0.065;0.121;0.023;0.181;0.059;0.127;0.151;0.042;0.041
20080101004906650;0.09;0.054;0.044;-0.091;-0.044;0.038;0.019;0.007;0.064;0.048;0.129;0.116;0.067;0.034;-0.035;0.068
20080101004906750;0.105;0.165;0.021;-0.039;-0.082;0.141;0.039;0.115;0.182;0.027;0.084;0.015;0.038;0.071;0.039;0.047
20080101004906850;-0.019;0.216;0.042;-0.08;0.02;0.059;0.106;0.053;0.09;0.045;0.2;0.159;0.09;0.1;-0.012;0.065
20080101004906950;0.075;0.141;0.029;0.028;-0.074;0.128;0.078;-0.003;0.176;0.032;0.15;0.063;0.039;0.024;-0.038;0.047
20080101004907060;0.08;0.218;0.045;-0.058;0.035;0.064;0.172;0.096;0.127;0.026;0.228;0.134;0.085;0.096;0.0;0.069
20080101004907150;-0.058;0.085;0.029;0.018;-0.074;0.029;0.118;0.041;0.201;0.057;0.154;0.034;0.094;0.145;0.034;0.046
20080101004907250;0.017;0.132;0.042;-0.089;0.014;0.133;0.16;0.098;0.224;0.026;0.105;0.028;0.031;0.036;-0.018;0.043
20080101004907350;-0.144;0.047;0.024;-0.029;0.079;0.161;0.12;0.063;0.146;0.042;0.181;0.084;0.057;0.067;-0.045;0.065
20080101004907450;-0.073;0.068;0.039;-0.108;-0.057;0.078;0.081;0.081;0.183;0.027;0.219;0.132;0.063;0.004;0.009;0.042
20080101004907550;-0.095;0.173;0.023;0.005;0.024;0.163;0.164;0.197;0.103;0.048;0.154;0.123;0.007;0.072;0.017;0.069
20080101004907670;0.099;0.102;0.056;-0.044;-0.071;0.105;0.092;0.129;0.156;0.03;0.222;0.072;0.079;0.037;-0.056;0.047
20080101004907750;0.002;0.145;0.025;0.029;-0.006;0.165;0.13;0.125;0.105;0.053;0.13;0.107;0.044;0.024;0.003;0.067
20080101004907860;0.104;0.23;0.044;-0.012;0.033;0.187;0.059;0.052;0.162;0.021;0.207;0.119;0.087;0.09;0.031;0.034
20080101004907950;0.0;0.16;0.025;0.012;0.043;0.135;0.099;0.01;0.11;0.048;0.143;0.066;0.052;0.065;-0.031;0.057
20080101004908050;-0.034;0.097;0.02;-0.119;0.003;0.059;0.043;0.062;0.153;0.055;0.125;0.104;0.052;0.121;-0.037;0.042
20080101004908150;0.028;0.15;0.042;-0.035;-0.062;0.081;0.12;-0.003;0.085;0.026;0.185;0.037;0.106;0.074;0.026;0.073
20080101004908250;-0.081;0.096;0.027;0.024;-0.111;0.009;0.07;0.024;0.124;0.049;0.142;0.112;0.072;0.118;-0.004;0.05
20080101004908380;0.028;0.084;0.048;-0.042;-0.124;-0.022;0.068;-0.06;0.051;0.023;0.205;0.052;0.115;0.096;-0.017;0.062
20080101004908460;-0.048;0.177;0.048;-0.033;-0.049;0.054;0.002;-0.008;0.067;0.053;0.097;0.093;0.081;0.157;0.055;0.049
20080101004908560;0.125;0.138;0.021;-0.092;-0.116;0.013;0.01;-0.084;0.005;0.04;0.152;0.047;0.135;0.151;0.002;0.064
20080101004908660;0.071;0.172;0.042;-0.032;-0.045;0.09;-0.031;-0.025;0.06;0.046;0.122;0.096;0.152;0.196;0.045;0.045
20080101004908760;0.037;0.228;0.026;-0.06;-0.131;0.087;-0.009;-0.092;-0.009;0.027;0.162;0.032;0.121;0.098;0.012;0.068
20080101004908860;0.081;0.199;0.037;-0.003;-0.08;0.042;-0.043;-0.052;0.028;0.023;0.198;0.081;0.12;0.134;0.043;0.043
20080101004908960;0.015;0.134;0.022;-0.072;-0.111;0.003;0.016;-0.112;-0.02;0.046;0.138;0.142;0.067;0.082;-0.022;0.063
20080101004909060;0.045;0.092;0.038;-0.014;-0.018;0.077;-0.001;-0.085;0.034;0.027;0.189;0.084;0.037;0.064;0.042;0.047
20080101004909160;-0.08;0.079;0.027;-0.05;-0.077;0.008;0.028;-0.105;0.001;0.045;0.128;0.12;0.091;0.119;0.003;0.059
20080101004909260;-0.056;0.129;0.042;-0.064;-0.035;0.009;0.005;-0.051;0.115;0.029;0.174;0.018;0.082;0.078;0.035;0.068
20080101004909360;0.073;0.183;0.028;-0.003;-0.108;0.105;0.074;-0.06;0.091;0.049;0.114;0.043;0.114;0.131;-0.023;0.047
20080101004909460;0.014;0.131;0.015;-0.06;-0.032;0.058;0.039;0.063;0.127;0.027;0.127;0.096;0.087;0.156;0.027;0.063
20080101004909560;0.078;0.131;0.036;-0.006;-0.075;0.099;0.037;0.028;0.082;0.046;0.204;0.131;0.105;0.083;0.038;0.074
20080101004909660;0.125;0.189;0.044;-0.074;-0.019;0.049;0.084;0.115;0.064;0.024;0.157;0.06;0.07;0.111;-0.015;0.043
20080101004909760;0.028;0.197;0.025;-0.002;-0.058;0.095;0.124;0.149;0.161;0.052;0.188;0.122;0.085;0.042;-0.044;0.069
20080101004909860;0.037;0.112;0.017;-0.052;-0.067;0.053;0.105;0.097;0.101;0.024;0.132;0.07;0.064;0.085;0.035;0.042
20080101004909960;-0.027;0.144;0.036;-0.024;0.017;0.172;0.164;0.132;0.166;0.051;0.137;0.038;0.038;0.065;-0.041;0.056
20080101004910070;-0.079;0.066;0.019;-0.072;-0.006;0.112;0.12;0.076;0.143;0.027;0.196;0.117;0.075;0.078;-0.062;0.045
20080101004910170;-0.014;0.061;0.037;-0.01;0.059;0.106;0.088;0.096;0.177;0.048;0.2;0.056;0.034;0.035;0.012;0.064
20080101004910270;-0.063;0.124;0.042;0.019;0.017;0.15;0.148;0.044;0.11;0.037;0.141;0.119;0.082;0.024;-0.056;0.047
20080101004910370;-0.086;0.082;0.044;-0.052;0.038;0.119;0.104;0.083;0.133;0.018;0.206;0.091;0.032;0.095;0.001;0.066
20080101004910470;0.038;0.129;0.023;0.008;0.001;0.114;0.072;0.089;0.098;0.053;0.18;0.138;0.067;0.047;-0.035;0.038
20080101004910570;0.006;0.194;0.039;-0.056;0.002;0.164;0.109;0.052;0.157;0.026;0.206;0.077;0.023;0.01;0.014;0.069
20080101004910670;0.085;0.146;0.017;-0.096;-0.053;0.091;0.064;0.074;0.115;0.041;0.149;0.103;0.063;0.05;-0.028;0.036
20080101004910770;0.027;0.168;0.035;-0.036;-0.026;0.099;0.099;0.009;0.167;0.049;0.114;0.107;0.047;0.051;0.028;0.043
20080101004910870;0.051;0.128;0.023;-0.072;-0.037;0.031;0.067;0.075;0.11;0.032;0.181;0.043;0.101;0.12;-0.021;0.071
20080101004910970;-0.034;0.148;0.042;-0.023;-0.106;-0.015;0.105;0.015;0.155;0.043;0.143;0.106;0.065;0.16;0.043;0.053
20080101004911070;0.017;0.108;0.024;0.003;-0.135;-0.018;0.107;0.057;0.079;0.031;0.169;0.063;0.116;0.113;-0.005;0.078
20080101004911170;-0.029;0.154;0.038;-0.06;-0.056;0.05;0.082;-0.027;0.123;0.048;0.148;0.103;0.07;0.086;0.045;0.043
20080101004911270;0.04;0.123;0.018;-0.038;-0.1;0.034;0.028;0.003;0.07;0.031;0.204;0.119;0.105;0.115;-0.021;0.034
20080101004911370;0.014;0.215;0.014;-0.13;0.012;0.091;0.005;-0.038;0.095;0.051;0.134;0.059;0.063;0.093;0.046;0.054
20080101004911470;0.081;0.128;0.036;-0.026;-0.047;0.129;0.03;-0.072;0.003;0.028;0.172;0.094;0.101;0.128;-0.002;0.08
20080101004911570;0.07;0.198;0.016;-0.052;0.006;0.057;-0.017;-0.013;0.046;0.052;0.116;0.053;0.082;0.102;-0.023;0.052
20080101004911680;-0.02;0.117;0.044;0.031;-0.053;0.148;0.011;-0.082;-0.026;0.029;0.186;0.096;0.103;0.148;0.036;0.078
20080101004911780;0.039;0.153;0.045;-0.032;-0.012;0.09;-0.01;-0.042;0.018;0.045;0.2;0.11;0.077;0.078;-0.031;0.038
20080101004911880;-0.09;0.061;0.022;-0.071;-0.042;0.103;0.033;-0.058;-0.021;0.053;0.129;0.064;0.104;0.125;0.026;0.062
20080101004911980;0.001;0.137;0.012;-0.086;-0.019;0.038;0.023;-0.027;-0.003;0.028;0.184;0.106;0.071;0.093;-0.02;0.035
20080101004912080;-0.035;0.116;0.037;-0.038;-0.051;0.078;0.079;-0.043;0.088;0.055;0.119;0.046;0.095;0.154;0.046;0.06
20080101004912190;-0.003;0.11;0.013;-0.071;-0.085;0.022;0.023;0.001;0.131;0.031;0.164;0.026;0.125;0.157;-0.012;0.039
20080101004912280;0.094;0.182;0.035;-0.032;-0.03;0.113;0.086;0.034;0.064;0.044;0.151;0.097;0.085;0.103;0.03;0.072
20080101004912380;0.114;0.223;0.017;-0.068;-0.092;0.045;0.05;0.016;0.154;0.028;0.204;0.066;0.109;0.091;-0.003;0.051
20080101004912480;0.041;0.164;0.035;-0.033;-0.043;0.096;0.095;0.071;0.093;0.048;0.221;0.155;0.063;0.157;0.054;0.076
20080101004912580;0.075;0.179;0.016;-0.007;-0.04;0.045;0.045;0.087;0.135;0.023;0.135;0.054;0.093;0.083;-0.009;0.047
20080101004912690;-0.032;0.143;0.035;-0.035;-0.081;0.09;0.094;0.082;0.121;0.046;0.166;0.084;0.07;0.103;0.025;0.073
20080101004912780;-0.006;0.075;0.014;-0.072;-0.092;0.047;0.059;0.014;0.19;0.028;0.128;0.035;0.079;0.016;-0.031;0.038
20080101004912880;-0.063;0.114;0.032;-0.078;0.03;0.125;0.104;0.055;0.132;0.044;0.193;0.096;0.008;0.065;0.018;0.07
20080101004912980;-0.022;0.052;0.016;-0.022;-0.035;0.066;0.054;0.002;0.097;0.053;0.177;0.078;0.038;0.0;-0.032;0.053
20080101004913080;-0.03;0.132;0.04;-0.061;-0.002;0.107;0.109;0.043;0.154;0.031;0.225;0.15;0.015;0.061;0.023;0.062
20080101004913180;0.079;0.196;0.019;0.02;0.032;0.078;0.124;0.036;0.085;0.045;0.126;0.075;0.052;0.023;-0.017;0.043
20080101004913280;0.004;0.22;0.039;-0.06;-0.011;0.134;0.077;0.079;0.133;0.032;0.173;0.049;0.043;0.095;0.013;0.066
20080101004913400;0.077;0.104;0.014;-0.003;0.024;0.092;0.062;0.048;0.115;0.048;0.142;0.099;0.086;0.107;-0.02;0.047
20080101004913490;-0.022;0.241;0.026;-0.089;-0.04;0.178;0.12;0.096;0.146;0.031;0.162;0.043;0.049;0.069;0.016;0.065
20080101004913590;0.021;0.121;0.007;-0.037;-0.002;0.089;0.07;0.059;0.106;0.044;0.128;0.099;0.079;0.089;-0.024;0.045
20080101004913690;-0.059;0.168;0.025;-0.081;-0.087;0.048;0.133;0.142;0.142;0.025;0.209;0.127;0.063;0.07;0.014;0.062
20080101004913790;0.031;0.076;0.041;-0.002;-0.087;0.018;0.102;0.082;0.035;0.046;0.156;0.067;0.108;0.081;-0.024;0.036
20080101004913890;-0.025;0.088;0.022;-0.039;-0.019;0.038;0.132;0.071;0.123;0.023;0.204;0.132;0.078;0.166;0.032;0.059
20080101004913990;0.062;0.191;0.036;-0.005;-0.062;0.098;0.089;0.009;0.143;0.046;0.182;0.033;0.119;0.197;-0.023;0.049
20080101004914090;-0.016;0.143;0.019;-0.056;0.016;0.141;0.079;-0.063;0.085;0.031;0.086;0.07;0.074;0.095;0.031;0.069
20080101004914190;0.057;0.193;0.029;-0.024;0.036;0.087;0.012;-0.024;0.129;0.047;0.175;0.03;0.107;0.076;0.049;0.046
20080101004914300;-0.009;0.108;0.015;-0.1;-0.035;0.11;0.03;-0.083;0.107;0.026;0.216;0.109;0.05;0.122;-0.011;0.07
20080101004914390;0.085;0.167;0.038;-0.006;-0.039;0.052;-0.01;-0.02;-0.091;0.042;0.145;0.14;0.039;0.07;-0.027;0.037
20080101004914490;-0.055;0.102;0.017;-0.06;-0.107;0.095;0.013;0.018;0.018;0.026;0.208;0.084;0.085;0.096;0.03;0.063
20080101004914590;-0.063;0.171;0.008;-0.007;-0.128;0.01;-0.009;-0.062;-0.004;0.049;0.141;0.106;0.053;0.04;-0.014;0.052
20080101004914690;0.056;0.105;0.035;-0.005;-0.071;0.084;-0.02;-0.026;0.061;0.03;0.163;0.028;0.107;0.084;0.049;0.028
20080101004914790;0.031;0.171;0.011;-0.098;-0.11;0.004;0.026;-0.075;0.118;0.054;0.114;0.077;0.124;0.146;-0.008;0.067
20080101004914890;0.074;0.113;0.009;-0.063;-0.042;0.034;0.077;-0.025;0.061;0.03;0.166;0.048;0.076;0.183;0.05;0.051
20080101004915000;0.028;0.212;0.033;0.003;-0.107;-0.018;0.045;-0.054;0.124;0.049;0.112;0.038;0.125;0.124;0.003;0.076
20080101004915100;-0.019;0.205;0.017;-0.05;-0.054;-0.015;0.088;0.011;0.094;0.028;0.191;0.133;0.088;0.135;0.058;0.046
20080101004915200;0.066;0.083;0.035;-0.01;-0.103;0.088;0.061;-0.011;0.149;0.045;0.203;0.09;0.103;0.081;-0.009;0.073
20080101004915300;-0.003;0.178;0.032;-0.081;-0.015;0.05;0.083;0.026;0.096;0.027;0.173;0.057;0.052;0.117;0.025;0.042
20080101004915400;0.035;0.097;0.013;-0.04;-0.062;0.116;0.034;0.024;0.036;0.042;0.126;0.102;0.092;0.133;-0.031;0.067
20080101004915500;-0.072;0.15;0.01;-0.085;0.023;0.099;0.069;0.074;0.113;0.031;0.16;0.123;0.058;0.082;0.02;0.044
20080101004915600;-0.018;0.075;0.039;-0.02;-0.034;0.193;0.038;0.045;0.036;0.051;0.109;0.056;0.078;0.051;-0.024;0.072
20080101004915700;-0.043;0.078;0.046;0.012;0.042;0.112;0.092;0.081;0.082;0.037;0.196;0.116;0.075;0.089;-0.039;0.045
20080101004915800;0.024;0.133;0.028;0.027;-0.013;0.144;0.092;0.102;0.141;0.027;0.166;0.089;0.024;0.047;0.003;0.07
20080101004915900;-0.038;0.112;0.034;-0.049;0.05;0.151;0.139;0.042;0.116;0.049;0.204;0.064;0.051;0.093;-0.033;0.048
20080101004916000;-0.06;0.16;0.012;-0.02;0.009;0.095;0.147;0.022;0.153;0.031;0.16;0.112;0.045;0.025;0.005;0.064
20080101004916100;0.019;0.134;0.03;-0.087;0.063;0.105;0.101;0.051;0.208;0.027;0.123;0.115;0.079;0.085;0.017;0.042
20080101004916200;0.065;0.165;0.016;-0.029;-0.056;0.058;0.081;0.058;0.138;0.046;0.195;0.047;0.044;0.051;-0.017;0.059
20080101004916300;-0.027;0.105;0.032;-0.094;-0.101;0.088;0.114;0.117;0.197;0.031;0.133;0.11;0.082;0.115;0.02;0.034
20080101004916400;0.06;0.154;0.02;0.039;-0.063;0.11;0.058;0.135;0.117;0.054;0.136;0.087;0.092;0.039;-0.016;0.066
20080101004916500;-0.065;0.159;0.04;-0.014;-0.134;0.049;0.107;0.131;0.165;0.027;0.204;0.125;0.05;0.077;0.016;0.052
20080101004916600;0.072;0.116;0.039;0.0;-0.132;0.074;0.071;0.052;0.114;0.049;0.209;0.099;0.067;0.041;-0.017;0.071
20080101004916710;0.087;0.169;0.019;-0.078;-0.007;0.018;0.044;0.07;0.146;0.031;0.128;0.059;0.044;0.085;0.03;0.045
20080101004916810;-0.014;0.185;0.039;-0.091;-0.032;0.093;0.093;-0.031;0.074;0.028;0.135;0.062;0.075;0.039;-0.016;0.062
