20080101004900000;-0.111;0.053;0.042;-0.115;-0.094;0.074;0.027;-0.041;0.037;0.025;0.007;0.0;0.042;0.029;0.015;0.061
20080101004900010;0.098;0.146;0.03;-0.014;-0.019;0.095;-0.052;-0.081;-0.057;0.047;0.175;-0.021;0.044;0.199;0.011;0.062
20080101004900030;0.095;0.199;0.027;-0.031;-0.061;0.009;-0.062;-0.116;-0.065;0.036;0.229;0.111;0.128;0.227;0.019;0.047
20080101004900050;-0.229;0.013;0.037;-0.135;-0.139;0.08;0.031;-0.107;-0.008;0.047;0.015;0.041;0.124;0.034;0.029;0.054
20080101004900070;-0.263;-0.033;0.015;-0.13;-0.133;0.078;0.03;-0.041;0.001;0.028;-0.02;-0.021;0.057;0.028;0.017;0.055
20080101004900090;0.186;0.143;0.034;-0.069;-0.004;0.02;-0.06;-0.125;-0.05;0.041;0.275;0.115;0.091;0.131;0.024;0.046
20080101004900110;0.127;0.155;0.024;-0.04;-0.003;0.133;-0.064;-0.148;-0.101;0.049;0.289;0.156;0.075;0.125;0.002;0.034
20080101004900130;-0.366;-0.06;0.032;-0.118;-0.061;0.139;-0.016;-0.071;-0.093;0.036;0.046;0.086;0.083;0.042;-0.003;0.056
20080101004900150;-0.306;-0.097;0.026;-0.084;-0.087;0.031;0.012;-0.048;0.004;0.034;0.152;0.102;0.102;0.096;0.035;0.069
20080101004900170;0.152;0.202;0.045;0.092;-0.068;0.104;-0.03;-0.086;-0.003;0.038;0.21;0.11;0.1;0.106;0.017;0.045
20080101004900190;0.099;0.221;0.059;0.064;0.011;0.119;-0.048;-0.156;-0.101;0.03;0.137;0.052;0.074;0.07;0.03;0.056
20080101004900210;-0.166;0.045;0.049;-0.104;0.004;0.071;0.004;-0.07;-0.077;0.036;0.206;0.07;0.057;0.063;0.006;0.055
20080101004900230;-0.117;0.072;0.023;-0.132;-0.078;0.073;0.057;-0.021;0.058;0.027;0.269;0.192;0.1;0.108;0.007;0.048
20080101004900250;0.162;0.274;0.059;0.099;-0.026;0.07;-0.018;-0.145;-0.062;0.042;0.205;0.188;0.084;0.054;-0.005;0.052
20080101004900270;-0.029;0.225;0.06;0.117;-0.015;0.042;-0.045;-0.174;-0.098;0.04;0.142;0.024;0.053;0.057;-0.012;0.052
20080101004900290;-0.203;0.005;0.034;-0.071;-0.119;0.062;0.044;-0.022;0.075;0.025;0.223;0.111;0.069;0.131;-0.012;0.065
20080101004900310;0.046;0.015;0.024;-0.115;-0.15;0.022;0.059;-0.027;0.098;0.041;0.222;0.184;0.104;0.127;0.016;0.058
20080101004900330;0.146;0.217;0.063;0.012;-0.019;0.016;-0.025;-0.14;-0.076;0.052;0.101;0.049;0.105;0.046;-0.005;0.061
20080101004900350;-0.066;0.199;0.063;0.053;-0.019;0.034;-0.012;-0.135;-0.081;0.036;0.106;-0.018;0.074;0.05;0.003;0.052
20080101004900370;-0.103;0.046;0.028;-0.155;-0.153;-0.015;0.078;-0.021;0.099;0.053;0.226;0.118;0.08;0.153;0.038;0.05
20080101004900390;0.053;0.054;0.019;-0.157;-0.156;-0.029;0.016;-0.027;0.106;0.031;0.208;0.126;0.14;0.117;0.025;0.07
20080101004900410;0.017;0.198;0.062;0.136;0.021;0.114;-0.023;-0.108;-0.068;0.043;0.044;0.009;0.102;0.078;0.034;0.056
20080101004900430;0.059;0.206;0.063;0.128;-0.054;0.016;0.07;-0.119;-0.042;0.03;0.071;0.006;0.089;0.165;0.053;0.072
20080101004900460;0.08;0.137;0.023;-0.155;-0.11;-0.05;0.096;0.011;0.157;0.028;0.222;0.084;0.139;0.224;0.043;0.081
20080101004900470;0.017;0.128;0.049;-0.036;0.072;0.128;0.027;0.019;0.134;0.039;0.112;0.057;0.153;0.166;0.023;0.054
20080101004900490;0.024;0.225;0.06;0.023;0.133;0.224;0.022;-0.103;-0.051;0.029;0.08;0.034;0.098;0.122;0.005;0.073
20080101004900510;0.154;0.243;0.034;-0.046;-0.045;0.108;0.083;-0.103;-0.033;0.032;0.215;0.067;0.123;0.163;0.02;0.059
20080101004900530;0.153;0.143;0.017;-0.104;-0.11;0.018;0.059;0.041;0.149;0.049;0.221;0.092;0.127;0.207;0.033;0.049
20080101004900550;0.134;0.233;0.054;-0.01;0.06;0.124;0.014;0.015;0.036;0.044;0.051;0.061;0.108;0.149;0.009;0.056
20080101004900570;0.023;0.25;0.056;0.048;0.085;0.197;-0.011;-0.125;-0.023;0.023;0.053;0.03;0.142;0.121;0.006;0.049
20080101004900590;-0.008;0.159;0.032;-0.111;-0.041;0.07;0.034;-0.119;0.124;0.047;0.214;0.101;0.155;0.232;-0.004;0.069
20080101004900610;0.133;0.143;0.016;-0.171;-0.048;0.027;0.037;-0.045;0.153;0.038;0.213;0.124;0.108;0.169;0.028;0.07
