20080101005700000;0.022;0.135;-0.009;-0.03;-0.098;0.028;0.063;-0.007;0.122;0.041;0.194;0.084;0.065;0.086;0.042;0.047
20080101005700010;0.06;0.118;0.002;-0.059;-0.118;0.045;0.036;-0.001;0.142;0.036;0.18;0.092;0.059;0.089;0.039;0.054
20080101005700030;0.09;0.122;0.005;-0.059;-0.104;0.071;0.053;0.008;0.102;0.042;0.152;0.125;0.061;0.099;-0.022;0.052
20080101005700050;-0.006;0.158;-0.014;-0.038;-0.096;0.05;0.058;0.002;0.119;0.028;0.171;0.09;0.079;0.095;-0.006;0.067
20080101005700070;-0.002;0.168;0.0;-0.067;-0.105;0.065;0.042;0.016;0.132;0.034;0.19;0.078;0.062;0.128;0.026;0.05
20080101005700090;0.041;0.124;0.002;-0.074;-0.078;0.042;0.057;-0.022;0.13;0.044;0.159;0.102;0.054;0.105;0.029;0.054
20080101005700110;0.013;0.155;-0.006;-0.044;-0.091;0.076;0.069;-0.001;0.145;0.035;0.167;0.104;0.078;0.091;0.004;0.045
20080101005700130;0.0;0.174;-0.007;-0.037;-0.076;0.075;0.037;0.02;0.135;0.037;0.189;0.09;0.092;0.12;0.022;0.052
20080101005700150;0.023;0.152;0.003;-0.081;-0.07;0.052;0.047;0.024;0.105;0.043;0.166;0.074;0.054;0.129;0.048;0.061
20080101005700170;0.009;0.146;-0.009;-0.037;-0.084;0.064;0.055;0.026;0.092;0.029;0.157;0.074;0.062;0.111;-0.003;0.053
20080101005700190;0.013;0.152;-0.002;-0.029;-0.046;0.074;0.052;-0.005;0.125;0.045;0.16;0.093;0.079;0.121;-0.013;0.057
20080101005700210;0.011;0.145;-0.005;-0.046;-0.037;0.055;0.048;0.021;0.129;0.043;0.143;0.096;0.066;0.124;0.025;0.065
20080101005700230;-0.02;0.161;0.002;-0.041;-0.065;0.077;0.055;0.011;0.091;0.028;0.134;0.065;0.066;0.075;0.048;0.049
20080101005700250;-0.002;0.152;-0.004;-0.045;-0.067;0.064;0.057;0.007;0.099;0.042;0.161;0.062;0.083;0.083;0.004;0.054
20080101005700270;0.019;0.156;-0.006;-0.031;-0.025;0.063;0.041;0.032;0.098;0.031;0.15;0.08;0.071;0.098;0.011;0.068
20080101005700290;-0.004;0.174;0.007;-0.027;-0.042;0.081;0.045;0.004;0.091;0.046;0.128;0.068;0.082;0.054;0.024;0.061
20080101005700310;-0.007;0.163;0.003;-0.063;-0.058;0.065;0.068;0.008;0.101;0.033;0.133;0.063;0.099;0.07;0.025;0.05
20080101005700330;0.027;0.14;-0.003;-0.059;-0.036;0.052;0.034;0.024;0.084;0.03;0.137;0.096;0.059;0.112;-0.015;0.07
20080101005700350;0.029;0.153;0.011;-0.035;-0.031;0.086;0.057;0.027;0.113;0.043;0.162;0.061;0.074;0.068;-0.013;0.049
20080101005700370;0.07;0.141;0.004;-0.057;-0.062;0.064;0.05;0.016;0.128;0.034;0.132;0.068;0.085;0.047;0.018;0.061
20080101005700390;0.087;0.131;0.008;-0.007;-0.039;0.071;0.057;0.025;0.104;0.045;0.127;0.09;0.064;0.091;0.052;0.063
20080101005700410;0.021;0.123;0.004;0.009;-0.03;0.093;0.06;0.023;0.132;0.037;0.165;0.063;0.073;0.095;0.023;0.045
20080101005700430;0.054;0.139;0.007;-0.053;-0.042;0.071;0.05;0.046;0.092;0.049;0.139;0.083;0.056;0.087;0.007;0.056
