20080101005700000;0.022;0.135;-0.009;-0.03;-0.098;0.028;0.063;-0.007;0.122;0.041;0.194;0.084;0.065;0.086;0.042;0.047
20080101005700020;0.09;0.168;0.005;-0.077;-0.117;0.071;0.036;-0.022;0.102;0.028;0.152;0.125;0.054;0.128;-0.022;0.067
20080101005700110;0.0;0.137;-0.009;-0.037;-0.071;0.052;0.069;0.02;0.145;0.045;0.189;0.074;0.092;0.091;0.048;0.045
20080101005700210;-0.02;0.174;0.007;-0.027;-0.025;0.079;0.041;0.004;0.091;0.028;0.134;0.096;0.066;0.124;0.009;0.068
20080101005700310;0.087;0.14;-0.003;-0.063;-0.062;0.052;0.068;0.024;0.128;0.043;0.127;0.058;0.099;0.047;0.052;0.05
20080101005700410;0.021;0.096;0.007;0.009;-0.024;0.093;0.05;0.055;0.087;0.031;0.186;0.099;0.056;0.093;-0.045;0.06
20080101005700510;0.055;0.153;-0.009;-0.056;-0.073;0.067;0.092;0.02;0.12;0.047;0.146;0.112;0.076;0.109;0.002;0.045
20080101005700610;-0.038;0.155;0.0;-0.027;0.034;0.128;0.104;0.038;0.055;0.035;0.204;0.068;0.052;0.062;-0.025;0.039
20080101005700710;0.005;0.121;-0.009;-0.089;-0.026;0.086;0.074;0.004;0.099;0.042;0.149;0.119;0.077;0.081;0.034;0.067
20080101005700810;-0.038;0.068;0.006;-0.038;0.044;0.108;0.096;0.041;0.037;0.03;0.186;0.06;0.059;0.066;-0.017;0.052
20080101005700910;0.024;0.135;-0.006;-0.044;-0.001;0.082;0.059;0.012;0.095;0.043;0.115;0.087;0.058;0.104;-0.029;0.067
20080101005701010;-0.008;0.103;0.012;-0.011;0.012;0.141;0.091;0.045;0.067;0.023;0.154;0.053;0.095;0.132;0.021;0.047
20080101005701110;-0.036;0.145;-0.007;-0.037;-0.051;0.087;0.046;0.02;0.064;0.043;0.142;0.089;0.066;0.066;-0.012;0.04
20080101005701210;0.049;0.17;-0.013;-0.011;-0.028;0.125;0.076;0.07;0.125;0.029;0.186;0.118;0.092;0.124;-0.012;0.056
20080101005701310;0.005;0.097;0.006;-0.06;-0.073;0.073;0.036;0.025;0.073;0.045;0.145;0.068;0.06;0.075;0.022;0.046
20080101005701410;0.042;0.146;-0.011;-0.086;-0.044;0.072;0.082;0.037;0.131;0.035;0.183;0.118;0.088;0.132;-0.016;0.071
20080101005701510;0.048;0.133;0.003;-0.03;-0.092;0.021;0.053;0.031;0.093;0.05;0.145;0.074;0.088;0.083;0.034;0.074
20080101005701610;-0.013;0.176;-0.013;-0.066;-0.026;0.057;0.081;0.005;0.123;0.029;0.174;0.056;0.058;0.082;0.012;0.054
20080101005701710;0.054;0.172;0.007;-0.004;-0.089;0.023;0.056;0.018;0.096;0.046;0.148;0.098;0.053;0.039;0.047;0.066
20080101005701810;0.013;0.124;-0.009;-0.06;-0.102;0.062;0.077;-0.027;0.139;0.025;0.185;0.11;0.027;0.045;-0.022;0.048
20080101005701910;0.074;0.122;0.008;-0.032;-0.058;0.033;0.034;0.013;0.099;0.044;0.143;0.07;0.031;0.103;0.053;0.04
20080101005702010;-0.029;0.172;-0.009;-0.07;-0.027;0.044;0.058;-0.01;0.127;0.024;0.183;0.105;0.082;0.061;0.004;0.063
20080101005702110;0.013;0.134;0.005;-0.046;-0.021;0.088;0.031;0.025;0.086;0.047;0.197;0.059;0.097;0.125;0.05;0.052
20080101005702210;-0.015;0.146;-0.009;-0.056;-0.065;0.077;0.067;-0.017;0.123;0.032;0.132;0.116;0.073;0.087;-0.013;0.065
20080101005702310;0.039;0.09;0.008;-0.027;-0.03;0.114;0.022;0.022;0.079;0.028;0.181;0.06;0.056;0.128;-0.036;0.042
20080101005702410;-0.039;0.138;-0.006;-0.05;-0.053;0.057;0.07;0.047;0.093;0.055;0.143;0.096;0.096;0.088;0.017;0.074
20080101005702520;0.016;0.174;0.009;-0.013;-0.014;0.114;0.037;0.008;0.021;0.024;0.165;0.091;0.065;0.11;-0.018;0.046
20080101005702620;-0.022;0.13;-0.004;-0.054;-0.037;0.075;0.082;0.034;0.024;0.045;0.131;0.052;0.087;0.05;0.025;0.04
20080101005702710;0.039;0.094;0.007;-0.022;-0.002;0.105;0.042;-0.004;0.071;0.032;0.161;0.119;0.056;0.094;-0.02;0.063
20080101005702810;-0.001;0.13;-0.004;-0.061;-0.054;0.121;0.068;0.038;0.095;0.05;0.193;0.065;0.049;0.114;0.022;0.044
20080101005702910;-0.059;0.16;0.007;-0.077;-0.014;0.126;0.085;-0.001;0.07;0.029;0.146;0.097;0.08;0.085;-0.02;0.061
20080101005703010;0.036;0.102;-0.007;-0.018;-0.031;0.059;0.059;0.044;0.144;0.046;0.193;0.065;0.097;0.109;0.034;0.045
20080101005703110;-0.021;0.158;0.006;-0.057;-0.063;0.101;0.078;-0.005;0.098;0.029;0.158;0.137;0.096;0.084;-0.015;0.061
20080101005703210;0.056;0.101;-0.011;-0.038;-0.014;0.068;0.045;0.036;0.142;0.028;0.186;0.073;0.062;0.129;0.021;0.045
20080101005703310;0.0;0.101;0.002;-0.066;-0.082;0.091;0.091;0.012;0.143;0.044;0.145;0.113;0.082;0.079;-0.008;0.066
20080101005703410;-0.006;0.145;-0.014;-0.077;-0.034;0.057;0.059;0.052;0.064;0.029;0.177;0.058;0.041;0.09;0.034;0.05
20080101005703510;0.026;0.188;0.006;-0.002;-0.111;0.082;0.093;0.034;0.121;0.045;0.15;0.09;0.074;0.054;-0.005;0.043
20080101005703610;0.082;0.115;-0.009;-0.06;-0.067;0.038;0.05;0.063;0.078;0.031;0.145;0.069;0.041;0.072;0.027;0.066
20080101005703710;0.022;0.14;0.009;-0.033;-0.09;0.091;0.077;0.033;0.1;0.045;0.195;0.113;0.029;0.048;-0.005;0.072
20080101005703810;0.058;0.11;-0.004;-0.095;-0.015;0.047;0.052;0.047;0.061;0.033;0.15;0.067;0.082;0.046;0.02;0.046
20080101005703910;-0.004;0.164;-0.012;-0.024;-0.042;0.092;0.091;-0.012;0.111;0.042;0.205;0.118;0.064;0.137;-0.012;0.071
20080101005704010;-0.035;0.16;0.001;-0.054;-0.014;0.065;0.047;0.02;0.062;0.028;0.117;0.074;0.095;0.086;0.038;0.037
20080101005704110;0.018;0.079;-0.003;-0.006;-0.029;0.116;0.081;-0.029;0.128;0.042;0.21;0.092;0.057;0.143;-0.022;0.061
